PlotNumber,Site,ProjectID,Treatment,Year,SiteSurveyor,RelocationConfidence,Longitude,Latitude,Elevation,Species,present,Functional_group
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PHYLEMP,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PICEENG,1,tree
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PINUALB,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PINUCON,0,tree
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PLATSTR,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,POLEPUL,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,POTEFLA,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,POTEGLU,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PSEUMEN,1,tree
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PULSOCC,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,PYROASA,0,herb
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,RHODALB,1,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,RIBELAC,0,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,RIBEVIS,1,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,RUBUPAR,0,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,RUBUPED,0,herb
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SAXIAUS,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SEDUDIV,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SEDULAN,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SENETRI,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SILEPAR,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SORBSCO,1,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SORBSIT,0,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SPIRLUC,1,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,STREAMP,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,STRELAN,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,SYMPFOL,1,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,TARAOFF,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,THALOCC,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,TIARTRI,0,herb
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,TONELYA,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,TROLALB,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,TSUGHET,1,tree
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VACCALA,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VACCCAE,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VACCDEL,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VACCMEM,1,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VACCSCO,1,shrub
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VALESIT,1,herb
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VERAVIR,0,NA
14-4317_2025,14-4317,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764637,49.04947403,1554.978394,VEROCUS,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ABIEAMA,0,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ABIELAS,1,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ACHIMIL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ACONCOL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ACTARUB,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,AGOSAUR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,AMELALN,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANEMGRA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANGEARG,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANGEGEN,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANTELAN,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANTERAC,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ANTEROS,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ARCTUVA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ARNICOR,1,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ARNILAT,1,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ARNIPAR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ATHYFIL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CASSMER,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CASTPAR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CEANVEL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CHAMANG,1,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CHIMUMB,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CLAYPER,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,CLINUNI,0,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,DRYMGLA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,DRYMPSE,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,EPILGLA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,EQUIARV,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,EREMCAP,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERIGAUR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERIGCOM,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERIGGLA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERIOOVA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERIOUMB,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ERYTGRA,1,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,FRAGVIR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,GALITRF,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,GOODOBL,1,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,GYMNDRY,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HERAMAX,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HEUCCYL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HIERALB,1,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HIERTRI,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HIERUMB,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,HOLODIS,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,JUNICOM,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LEPTPYR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LILICOL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LONIINV,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LONIUTA,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LUETPEC,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,LUPIARC,1,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,MAHOAQU,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,MICRODO,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,MOEHMAC,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,NEOTCOR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,ORTHSEC,1,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,OSMOCHI,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PACKCAN,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PARNFIM,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PAXIMYR,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PEDIBRA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PEDIRAC,1,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PENSFRU,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PENSPRO,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PHLODIF,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PHYLEMP,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PICEENG,1,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PINUALB,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PINUCON,1,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PLATSTR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,POLEPUL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,POTEFLA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,POTEGLU,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PSEUMEN,1,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PULSOCC,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,PYROASA,0,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,RHODALB,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,RIBELAC,0,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,RIBEVIS,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,RUBUPAR,0,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,RUBUPED,0,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SAXIAUS,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SEDUDIV,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SEDULAN,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SENETRI,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SILEPAR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SORBSCO,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SORBSIT,0,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SPIRLUC,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,STREAMP,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,STRELAN,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,SYMPFOL,1,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,TARAOFF,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,THALOCC,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,TIARTRI,0,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,TONELYA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,TROLALB,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,TSUGHET,0,tree
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VACCALA,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VACCCAE,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VACCDEL,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VACCMEM,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VACCSCO,1,shrub
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VALESIT,0,herb
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VERAVIR,0,NA
14-4317_Error,14-4317,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.764562,49.05003796,1551.628784,VEROCUS,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ABIEAMA,0,tree
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ABIELAS,0,tree
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ACHIMIL,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ACONCOL,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ACTARUB,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,AGOSAUR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,AMELALN,0,shrub
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANEMGRA,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANGEARG,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANGEGEN,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANTELAN,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANTERAC,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ANTEROS,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ARCTUVA,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ARNICOR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ARNILAT,0,herb
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ARNIPAR,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ATHYFIL,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CASSMER,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CASTPAR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CEANVEL,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CHAMANG,0,herb
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CHIMUMB,0,shrub
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CLAYPER,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,CLINUNI,0,herb
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,DRYMGLA,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,DRYMPSE,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,EPILGLA,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,EQUIARV,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,EREMCAP,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERIGAUR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERIGCOM,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERIGGLA,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERIOOVA,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERIOUMB,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,ERYTGRA,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,FRAGVIR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,GALITRF,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,GOODOBL,0,herb
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,GYMNDRY,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HERAMAX,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HEUCCYL,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HIERALB,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HIERTRI,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HIERUMB,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,HOLODIS,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,JUNICOM,1,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,LEPTPYR,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,LILICOL,0,NA
14-4320_2025,14-4320,Manning Park Project 2025,2025,2025,CML RNW,High,-120.771043,49.07690699,1819.606201,LONIINV,0,NA
