"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"798","RIBEACE","shrub","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"799","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"800","RUBUPED","herb","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"801","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,1,0.100000001,"historical"
"802","TIARTRI","herb","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"803","TSUGHET","tree","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,1,56.100000001,"historical"
"804","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,1,2,"historical"
"805","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"806","VALESIT","herb","Skagit Rhodo. Comm.","SK93736","J. Bryce, C. Cadrin, J. Desros",1993,17,"High",49.20192025,-120.9885846,823,0,0,"historical"
"807","ABIEAMA","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,93.75,"present"
"808","ABIELAS","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,2,"present"
"809","AMELALN","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"810","ARNILAT","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.075,"present"
"811","CHAMANG","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"812","CHIMUMB","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.25,"present"
"813","CLINUNI","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"814","GOODOBL","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"815","LONIUTA","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.375,"present"
"816","LUPIARC","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"817","ORTHSEC","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"818","PAXIMYR","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.2,"present"
"819","PICEENG","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,6.625,"present"
"820","PINUCON","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"821","PSEUMEN","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"822","PYROASA","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"823","RHODALB","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,1.25,"present"
"824","RIBEACE","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.05,"present"
"825","RIBELAC","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.225,"present"
"826","RUBUPED","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.95,"present"
"827","SPIRLUC","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"828","TIARTRI","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.175,"present"
"829","TSUGHET","tree","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,15.25,"present"
"830","VACCMEM","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.8,"present"
"831","VACCSCO","shrub","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,0,0,"present"
"832","VALESIT","herb","Manning Park Project 2025","00NCe73","CML RNW",2025,49,"Med-High",49.12277997,-120.820074,1459.460205,1,0.375,"present"
"833","ABIEAMA","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"834","ABIELAS","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,47,"present"
"835","AMELALN","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"836","ARNILAT","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,3.5,"present"
"837","CHAMANG","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.5,"present"
"838","CHIMUMB","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"839","CLINUNI","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,3.25,"present"
"840","GOODOBL","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.075,"present"
"841","LONIUTA","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.8,"present"
"842","LUPIARC","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,1.25,"present"
"843","ORTHSEC","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.075,"present"
"844","PAXIMYR","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,8,"present"
"845","PICEENG","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,5.5,"present"
"846","PINUCON","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.25,"present"
"847","PSEUMEN","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"848","PYROASA","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"849","RHODALB","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.275,"present"
"850","RIBEACE","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"851","RIBELAC","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,2.5,"present"
"852","RUBUPED","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"853","SPIRLUC","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,1.625,"present"
"854","TIARTRI","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.075,"present"
"855","TSUGHET","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"856","VACCMEM","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,3.5,"present"
"857","VACCSCO","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.15,"present"
"858","VALESIT","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,"present"
"859","ABIEAMA","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"860","ABIELAS","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,52.75,"present"
"861","AMELALN","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"862","ARNILAT","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,2.5,"present"
"863","CHAMANG","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.35,"present"
"864","CHIMUMB","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"865","CLINUNI","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"866","GOODOBL","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.075,"present"
"867","LONIUTA","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.1,"present"
"868","LUPIARC","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1.25,"present"
"869","ORTHSEC","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.925,"present"
"870","PAXIMYR","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.2,"present"
"871","PICEENG","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,2.025,"present"
"872","PINUCON","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"873","PSEUMEN","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"874","PYROASA","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"875","RHODALB","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,26,"present"
"876","RIBEACE","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.1,"present"
"877","RIBELAC","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1,"present"
"878","RUBUPED","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.375,"present"
"879","SPIRLUC","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"880","TIARTRI","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"881","TSUGHET","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,"present"
"882","VACCMEM","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,9.25,"present"
"883","VACCSCO","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1.725,"present"
"884","VALESIT","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,4.25,"present"
"885","ABIEAMA","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.125,"present"
"886","ABIELAS","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,32.75,"present"
"887","AMELALN","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.775,"present"
"888","ARNILAT","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1,"present"
"889","CHAMANG","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"890","CHIMUMB","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.175,"present"
"891","CLINUNI","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,4.25,"present"
"892","GOODOBL","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.525,"present"
"893","LONIUTA","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.775,"present"
"894","LUPIARC","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.05,"present"
"895","ORTHSEC","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.075,"present"
"896","PAXIMYR","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,11,"present"
"897","PICEENG","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,26.25,"present"
"898","PINUCON","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"899","PSEUMEN","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,5.5,"present"
"900","PYROASA","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"901","RHODALB","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"902","RIBEACE","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"903","RIBELAC","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.75,"present"
"904","RUBUPED","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"905","SPIRLUC","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"906","TIARTRI","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.225,"present"
"907","TSUGHET","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"908","VACCMEM","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,8,"present"
"909","VACCSCO","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,"present"
"910","VALESIT","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.475,"present"
"911","ABIEAMA","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"912","ABIELAS","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,54.5,"present"
"913","AMELALN","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"914","ARNILAT","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.6,"present"
"915","CHAMANG","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.5,"present"
"916","CHIMUMB","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"917","CLINUNI","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"918","GOODOBL","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.175,"present"
"919","LONIUTA","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.25,"present"
"920","LUPIARC","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.875,"present"
"921","ORTHSEC","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.75,"present"
"922","PAXIMYR","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,5.5,"present"
"923","PICEENG","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,1.75,"present"
"924","PINUCON","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"925","PSEUMEN","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"926","PYROASA","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"927","RHODALB","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"928","RIBEACE","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.2,"present"
"929","RIBELAC","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.75,"present"
"930","RUBUPED","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"931","SPIRLUC","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"932","TIARTRI","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"933","TSUGHET","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,"present"
"934","VACCMEM","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.6,"present"
"935","VACCSCO","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.525,"present"
"936","VALESIT","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,18.25,"present"
"937","ABIEAMA","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"938","ABIELAS","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,28.5,"present"
"939","AMELALN","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"940","ARNILAT","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,6.5,"present"
"941","CHAMANG","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,1.225,"present"
"942","CHIMUMB","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"943","CLINUNI","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"944","GOODOBL","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,0.175,"present"
"945","LONIUTA","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,0.5,"present"
"946","LUPIARC","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,0.875,"present"
"947","ORTHSEC","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,6.5,"present"
"948","PAXIMYR","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,0.275,"present"
"949","PICEENG","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,1.15,"present"
"950","PINUCON","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"951","PSEUMEN","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"952","PYROASA","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"953","RHODALB","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"954","RIBEACE","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,12.25,"present"
"955","RIBELAC","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,1.125,"present"
"956","RUBUPED","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,0.75,"present"
"957","SPIRLUC","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"958","TIARTRI","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,6.25,"present"
"959","TSUGHET","tree","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,0,0,"present"
"960","VACCMEM","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,19,"present"
"961","VACCSCO","shrub","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,1.5,"present"
"962","VALESIT","herb","Manning Park Project 2025","00NCe79","CML RNW",2025,49,"High",49.08802198,-120.94466,1778.579102,1,11.5,"present"
"963","ABIEAMA","tree","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"964","ABIELAS","tree","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,18.25,"present"
"965","AMELALN","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"966","ARNILAT","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,0.975,"present"
"967","CHAMANG","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,0.725,"present"
"968","CHIMUMB","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"969","CLINUNI","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"970","GOODOBL","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"971","LONIUTA","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"972","LUPIARC","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,0.15,"present"
"973","ORTHSEC","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"974","PAXIMYR","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,0.1,"present"
"975","PICEENG","tree","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,0.125,"present"
"976","PINUCON","tree","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"977","PSEUMEN","tree","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"978","PYROASA","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"979","RHODALB","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,3.875,"present"
"980","RIBEACE","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,1,1.95,"present"
"981","RIBELAC","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"982","RUBUPED","herb","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
"983","SPIRLUC","shrub","Manning Park Project 2025","00NCe82","CML RNW",2025,49,"High/Med-High",49.04471797,-120.964682,1818.514526,0,0,"present"
