PlotNumber,Date2025,ProjectID,DateOriginal,SiteSurveyor,2019Plot,ErrorPlot,WaypointNumber,Latitude,Longitude,Elevation,SlopeGradient,Aspect,MesoSlopePosition,SurfaceShape,Photo,RelocationConfidence,SiteNotes,CanopyCoverQ1,CanopyCoverQ2,CanopyCoverQ3,CanopyCoverQ4,AverageCanopyCover,Species,CoverAQ1,CoverAQ2,CoverAQ3,CoverAQ4,AverageCoverA,CoverB1Q1,CoverB1Q2,CoverB1Q3,CoverB1Q4,AverageCoverB1,CoverB2Q1,CoverB2Q2,CoverB2Q3,CoverB2Q4,AverageCoverB2,TotalBQ1,TotalBQ2,TotalBQ3,TotalBQ4,AverageTotalB,CoverCQ1,CoverCQ2,CoverCQ3,CoverCQ4,AverageCoverC,MossCoverQ1,MossCoverQ2,MossCoverQ3,MossCoverQ4,AverageMossCover,GrassCoverQ1,GrassCoverQ2,GrassCoverQ3,GrassCoverQ4,AverageGrassCover,VegNotes
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,THALOCC,,,,,,,,,,,,,,,,,,,,,10,5,3,2,5,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,FRAGVIR,,,,,,,,,,,,,,,,,,,,,2,0.5,0,0.5,0.75,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,CHAMANG,,,,,,,,,,,,,,,,,,,,,2,3,0.3,0.4,1.425,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,GALITRF,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,RUBULAS,,,,,,,,,,,,,,,,,,,,,0,0.1,4,2,1.525,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,VIOLA SP.,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,STREAMP,,,,,,,,,,,,,,,,,,,,,0.4,0.7,0,0,0.275,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,PARNFIM,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.2,0.1,0.475,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,TIARTRI,,,,,,,,,,,,,,,,,,,,,0.6,0.5,1,0.6,0.675,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,EQUISETUM SP.,,,,,,,,,,,,,,,,,,,,,4,4,1,0.5,2.375,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,GOODOBL,,,,,,,,,,,,,,,,,,,,,0.2,0,0.2,0.2,0.15,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,TROLALB,,,,,,,,,,,,,,,,,,,,,3,0.7,0.5,0.5,1.175,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,OSMOPUR,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0,0,0.15,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,PYROASA,,,,,,,,,,,,,,,,,,,,,0.6,0,0.2,0.3,0.275,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,SYMPFOL,,,,,,,,,,,,,,,,,,,,,1,1,0.8,0.3,0.775,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,MITELLA SP.,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0,0.2,0.125,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,ANEMGRA,,,,,,,,,,,,,,,,,,,,,0.3,0.6,0.1,0,0.25,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,PLATDIL,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0,0,0.05,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,PLATSTR,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0,0,0.1,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,LUPIARC,,,,,,,,,,,,,,,,,,,,,0.3,0,0.3,1,0.4,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,NEOTCOR,,,,,,,,,,,,,,,,,,,,,0.3,0,0,0,0.075,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,ACTARUB,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0,0,0.275,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,PEDIRAC,,,,,,,,,,,,,,,,,,,,,0.1,0,0.3,0,0.1,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,POTENTILLA SP.,,,,,,,,,,,,,,,,,,,,,0.1,0,0.1,0,0.05,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,MICRODO,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0.05,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,RANUNCULUS SP.,,,,,,,,,,,,,,,,,,,,,0,0.2,0.2,0,0.1,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe94,2025-08-06,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,247,49.14210998,-120.845448,1412.704102,25,85,TO,CV,Y,Med,"Relocation confidence: Med. Lat/long/slope/aspect/mesoslope match well. Missing larger pines in the canopy, although pines are noted nearby, definetely not diminant canopy in the whole area. Plot located above flat area where similkameen river is very mesic/ lush marshy area. Plot is mesic with lush understory and shrubs. Spruce/fir dominate canopy.",40,45,3,4,23,HERAMAX,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0.25,20,12,50,30,28,8,6,2,7,"PINUCON (very large) nearby, very tell/ healthy. Another Tall PINUCON on the verge of dearth. Possible VACCSCO VACCPAR hybrid, very ambiguous here. May have accidentally caught too much stream habitat in this plot.",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,PICEENG,18,24,23,27,23,1,0,0,0,0.25,0,0,0,0,0,,,,,,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,ABIELAS,5,7,10,2,6,0,0,0,0,0,0.1,0.2,0.1,0,0.1,,,,,,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,PAXIMYR,,,,,,,,,,,,,,,,12,20,10,9,12.75,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,VACCMEM,,,,,,,,,,,,,,,,9,6,3,6,6,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,SORBSCO,,,,,,,,,,,,,,,,0.5,1,0,0,0.375,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,RIBELAC,,,,,,,,,,,,,,,,0.4,0.2,1,0.6,0.55,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,VACCSCO,,,,,,,,,,,,,,,,2,2,1,0.8,1.45,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
00NCe95,2025-06-26,NCBG_ESSFplots,2000-10-06,jpstamp,N,N,208,49.12581003,-120.83655,1408.897095,42,68,MD,ST,Y,Med-High,"***CHANGE ABIEAMA TO ABIELAS IN OG DATA. Relocation confidence: Med-High/ High. Slope/ aspect/lat/log are correct. Elevation is wrong. However, could be a surveyor error  (original) because 1540m would take us ~200m upslope off-trail in a homogenous zone which is unrealistic for BEC surveys. ID of ABIEAMA may be incorrect in the original survey as the entire forest is ABIELAS. Lots of tree fall and standing dead A2 trees, mostly ABIELAS.",25,31,30,29,28.75,RHODALB,,,,,,,,,,,,,,,,7,0,1,0.6,2.15,,,,,,87,70,70,80,76.75,0.2,0.1,0,0.5,"Possible miss-ID in the legacy data- no ABIEAMA present but ABIELAS widespread. Elevation ~100m lower than legacy data, perhaps mistakenly entered wrong as well. ",
