"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"382","LONIUTA","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,15,"historical"
"383","LUPIARC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"384","ORTHSEC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"385","PAXIMYR","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"386","PICEENG","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,80.200000048,"historical"
"387","PSEUMEN","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"388","PYROASA","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"389","RHODALB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"390","RIBELAC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"391","SPIRLUC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"392","TIARTRI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"393","TSUGHET","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"394","VACCMEM","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"395","VACCSCO","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"396","VALESIT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"397","ABIEAMA","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"398","ABIELAS","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,28,"historical"
"399","ARNILAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"400","CHAMANG","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"401","CHIMUMB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"402","CLINUNI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"403","GOODOBL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"404","LONIUTA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"405","LUPIARC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"406","ORTHSEC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"407","PAXIMYR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"408","PICEENG","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,78,"historical"
"409","PSEUMEN","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"410","PYROASA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"411","RHODALB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"412","RIBELAC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"413","SPIRLUC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"414","TIARTRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"415","TSUGHET","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"416","VACCMEM","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,15,"historical"
"417","VACCSCO","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"418","VALESIT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"419","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"420","ABIELAS","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2.099999905,"historical"
"421","ARNILAT","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"422","CHAMANG","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"423","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2,"historical"
"424","CLINUNI","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"425","GOODOBL","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"426","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"427","LUPIARC","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"428","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"429","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,4,"historical"
"430","PICEENG","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"431","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,30.100000001,"historical"
"432","PYROASA","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"433","RHODALB","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"434","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"435","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"436","TIARTRI","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"437","TSUGHET","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,29,"historical"
"438","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"439","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"440","VALESIT","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"441","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,1.100000001,"historical"
"442","ABIELAS","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,3.100000001,"historical"
"443","ARNILAT","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"444","CHAMANG","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"445","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,4,"historical"
"446","CLINUNI","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"447","GOODOBL","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"448","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"449","LUPIARC","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"450","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"451","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,2,"historical"
"452","PICEENG","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,1,"historical"
"453","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,38.100000001,"historical"
"454","PYROASA","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"455","RHODALB","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"456","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"457","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"458","TIARTRI","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"459","TSUGHET","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,11.100000001,"historical"
"460","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.5,"historical"
"461","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"462","VALESIT","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"463","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"464","ABIELAS","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"465","ARNILAT","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"466","CHAMANG","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"467","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,3,"historical"
"468","CLINUNI","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"469","GOODOBL","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,0.100000001,"historical"
"470","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"471","LUPIARC","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"472","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"473","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,1,"historical"
"474","PICEENG","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"475","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,45.200000003,"historical"
"476","PYROASA","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,0.100000001,"historical"
"477","RHODALB","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"478","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"479","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"480","TIARTRI","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"481","TSUGHET","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,3.200000002,"historical"
"482","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,8,"historical"
"483","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,1,0.100000001,"historical"
"484","VALESIT","herb","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
"485","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"486","ABIELAS","tree","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"487","ARNILAT","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"488","CHAMANG","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"489","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,3,"historical"
"490","CLINUNI","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"491","GOODOBL","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,0.100000001,"historical"
"492","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"493","LUPIARC","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"494","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,0.100000001,"historical"
"495","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,0.100000001,"historical"
"496","PICEENG","tree","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"497","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,26,"historical"
"498","PYROASA","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,0.100000001,"historical"
"499","RHODALB","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"500","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"501","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"502","TIARTRI","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"503","TSUGHET","tree","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,60.5,"historical"
"504","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"505","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,1,0.100000001,"historical"
"506","VALESIT","herb","Skagit Rhodo. Comm.","SK93722","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21739366,-121.0676078,698,0,0,"historical"
"507","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.200000003,"historical"
"508","ABIELAS","tree","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"509","ARNILAT","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"510","CHAMANG","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"511","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"512","CLINUNI","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.5,"historical"
"513","GOODOBL","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"514","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"515","LUPIARC","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"516","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.5,"historical"
"517","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,10,"historical"
"518","PICEENG","tree","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"519","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,11,"historical"
"520","PYROASA","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"521","RHODALB","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"522","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"523","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"524","TIARTRI","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"525","TSUGHET","tree","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,98,"historical"
"526","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,3,"historical"
"527","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,1,0.100000001,"historical"
"528","VALESIT","herb","Skagit Rhodo. Comm.","SK93734","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19803638,-120.9928605,869,0,0,"historical"
"529","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,0.100000001,"historical"
"530","ABIELAS","tree","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,4.200000003,"historical"
"531","ARNILAT","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,0,0,"historical"
"532","CHAMANG","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,0,0,"historical"
"533","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,0.100000001,"historical"
"534","CLINUNI","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,1,"historical"
"535","GOODOBL","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,0.100000001,"historical"
"536","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,0,0,"historical"
"537","LUPIARC","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,0,0,"historical"
"538","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,0.100000001,"historical"
"539","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,10,"historical"
"540","PICEENG","tree","Skagit Rhodo. Comm.","SK93735","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.19748268,-120.9920592,869,1,1,"historical"
