"","PlotNumber","ProjectID","Date","SiteSurveyor","Longitude","Latitude","Elevation","Species","Functional_group","Cover"
"443","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"PYROASA","herb",2
"444","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"ATHYFIL","herb",42
"445","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"ABIEGRA","tree",31.5
"446","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"MAIARAC","herb",0.200000003
"447","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"CORNSER","shrub",16
"448","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"VIBUEDU","shrub",8
"449","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"RUBUURS","shrub",0.200000003
"450","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ACTARUB","herb",0.5
"451","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"VIOLGLA","herb",0.5
"452","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"VACCMEM","shrub",42
"453","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"SORBSCO","shrub",2
"454","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"SORBSIT","shrub",4
"455","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"LONIUTA","shrub",4
"456","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"THALOCC","herb",2
"457","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ORTHSEC","herb",0.5
"458","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"VIBUEDU","shrub",2
"459","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ALNUALN","tree",8
"460","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ATHYFIL","herb",0.200000003
"461","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"GYMNDRY","herb",4
"462","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"TSUGHET","tree",0.5
"463","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"MAIASTE","herb",0.200000003
"464","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"PICEENG","tree",42
"465","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ARNILAT","herb",0.5
"466","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"VALESIT","herb",4
"467","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"STRELAN","herb",2
"468","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"SPIRLUC","shrub",2
"469","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"GALITRF","herb",0.5
"470","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"EQUIPRA","herb",2
"471","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ABIELAS","tree",14.200000003
"472","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"CORNCAN","herb",4
"473","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ARNICOR","herb",0.5
"474","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"CORNSER","shrub",4
"475","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"MAIARAC","herb",0.200000003
"476","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"GOODOBL","herb",0.5
"477","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"RUBUPED","herb",15
"478","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"PINUCON","tree",2
"479","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"VIOLSEM","herb",2
"480","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"PYROASA","herb",0.5
"481","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"RIBELAC","shrub",4
"482","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"RHODALB","shrub",4
"483","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"PYROCHL","herb",0.200000003
"484","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"PAXIMYR","shrub",27
"485","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"CHAMANG","herb",0.5
"486","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"RUBUPAR","shrub",4
"487","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"CLINUNI","herb",15
"488","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"SALISCO","tree",0.200000003
"489","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"ABIEAMA","tree",4
"490","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"TIARTRI","herb",4
"491","35179","BEC-Vancouver",1979-08-14,NA,-120.8127975,49.08110809,1210,"LINNBOR","shrub",2
"492","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"ALNUALN","tree",8
"493","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"CLINUNI","herb",0.5
"494","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"PAXIMYR","shrub",2
"495","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"ATHYFIL","herb",8
"496","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"MAIASTE","herb",2
"497","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"VACCMEM","shrub",8
"498","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"VALESIT","herb",4
"499","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"TIARTRI","herb",8
"500","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"GYMNDRY","herb",27
"501","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"PINUCON","tree",4.5
"502","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"CYSTFRA","herb",0.5
"503","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"STELCRI","herb",0.5
"504","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"EQUIPRA","herb",42
"505","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"SALISCO","tree",15
"506","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"TIARTRI","herb",0.200000003
"507","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"PECTPET","herb",0.5
"508","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"CORNSER","shrub",6
"509","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"STREAMP","herb",0.5
"510","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"RIBELAC","shrub",4
"511","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"EPILCIL","herb",0.5
"512","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"LONIUTA","shrub",4
"513","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"TSUGHET","tree",2
"514","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"ABIELAS","tree",6
"515","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"PYROASA","herb",4
"516","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"CHAMANG","herb",0.5
"517","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"CORNCAN","herb",4
"518","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"STRELAN","herb",4
"519","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"RUBUPED","herb",15
"520","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"VIBUEDU","shrub",4
"521","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"RUBUPAR","shrub",15
"522","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"VERAVIR","herb",2
"523","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"SPIRLUC","shrub",2
"524","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"SORBSCO","shrub",0.5
"525","35379","BEC-Vancouver",1979-08-14,NA,-120.8139038,49.08889007,1210,"PICEENG","tree",14
"526","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"PAXIMYR","shrub",5
"527","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"CORNCAN","herb",0.5
"528","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"ABIELAS","tree",7
"529","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"TSUGMER","tree",1.5
"530","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"MENZFER","shrub",0.5
"531","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"MAHONER","shrub",0.100000001
"532","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"CHIMUMB","shrub",0.5
"533","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"ABIEAMA","tree",0.5
"534","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"TSUGHET","tree",57
"535","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"LINNBOR","shrub",7
"536","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"GAULOVA","shrub",0.5
"537","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"THUJPLI","tree",14
"538","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"VACCMEM","shrub",4
"539","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"ORTHSEC","herb",1
"540","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"RHODALB","shrub",0.5
"541","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"PYROASA","herb",0.5
"542","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"VACCPAR","shrub",0.5
"543","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"CLINUNI","herb",3
"544","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"PINURAD","tree",5.5
"545","12-1929","RCOBEC15",2015-06-24,"MWR; SCS; HAK",-120.9982758,49.20005416,906,"PSEUMEN","tree",19
"546","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"PECTBRE","herb",0.5
"547","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"PICEENG","tree",48
"548","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"THALOCC","herb",2
"549","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"ERIGGLA","herb",1
"550","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"VACCSCO","shrub",3
"551","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"PULSOCC","herb",1
"552","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"VACCMEM","shrub",1
"553","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"TROLALB","herb",3
"554","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"VALESIT","herb",60
"555","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"EPILGLA","herb",0.100000001
"556","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"ABIELAS","tree",40
"557","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"LUPIARC","herb",2
"558","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"PEDIBRA","herb",1
"559","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"VERAVIR","herb",8
"560","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"POTEFLA","herb",4
"561","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"PEDIRAC","herb",4
"562","12-2000","BC Parks Manning TEM",2019-08-15,"EAC HAK GH",-120.7637634,49.13544082,1954,"ARNILAT","herb",1
"563","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ROSAACI","shrub",8
"564","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"CANAMOD","herb",4
"565","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ALNUINC","tree",29
"566","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ANGEGEN","herb",1
"567","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"MONEUNI","herb",1
"568","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"CORNSER","shrub",12
"569","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"CORNCAN","herb",3
"570","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"PYROASA","herb",0.5
"571","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ACHIMIL","herb",0.5
"572","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"CLINUNI","herb",5
"573","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ARNILAT","herb",1
"574","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"RIBELAC","shrub",1
"575","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"MAIARAC","herb",4
"576","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"MAIASTE","herb",5
"577","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ORTHSEC","herb",1
"578","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"OSMOPUR","herb",2
"579","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ASTRALP","herb",0.200000003
"580","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"LEUCVUL","herb",0.100000001
"581","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"THALOCC","herb",2
"582","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ABIELAS","tree",5
"583","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"EQUIARV","herb",8
"584","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"ACTARUB","herb",0.100000001
"585","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"GALIAPA","herb",0.5
"586","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"STREAMP","herb",1
"587","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"SALIDIS","tree",1
"588","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"VIBUEDU","shrub",1
"589","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"PICEENG","tree",54
"590","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"HERAMAX","herb",0.5
"591","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"POPUTRI","tree",15
"592","14-4311","BC Parks Manning TEM",2019-10-31,"GH EAC MM",-120.7260895,49.05760955,1129,"LONIINV","shrub",2
"593","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"VERAVIR","herb",7
"594","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"DACTVIR","herb",2
"595","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"CALTLEP","herb",3
"596","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ABIELAS","tree",49
"597","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"TROLALB","herb",18
"598","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"MICRODO","herb",15
"599","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"SENETRI","herb",8
"600","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"CHAMANG","herb",1
"601","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"RUBUPAR","shrub",2
"602","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"TIARTRI","herb",2
"603","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"STREAMP","herb",2
"604","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"RIBELAC","shrub",4
"605","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"PICEENG","tree",17
"606","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ANTIOCC","herb",0.5
"607","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"VACCMEM","shrub",8
"608","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"VALESIT","herb",45
"609","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"STRELAN","herb",1
"610","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"LONIINV","shrub",3
"611","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"EQUIARV","herb",30
"612","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"RUBUPED","herb",4
"613","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ERIGGLA","herb",30
"614","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ANGEGEN","herb",3
"615","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"LONIUTA","shrub",1
"616","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"RHODALB","shrub",9
"617","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ACONDEL","herb",1
"618","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"ARNILAT","herb",7
"619","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"HERAMAX","herb",0.5
"620","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"THALOCC","herb",4
"621","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"OSMOPUR","herb",0.100000001
"622","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"LEPTPYR","herb",2
"623","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"PARNFIM","herb",10
"624","14-4316","BC Parks Manning TEM",2019-08-18,"GKH EAC",-120.7646866,49.03958129,1558,"PECTPET","herb",10
"625","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"PAXIMYR","shrub",30
"626","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"VACCMEM","shrub",10
"627","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"PICEENG","tree",23
"628","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"LUPIARC","herb",7
"629","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"ABIEAMA","tree",2
"630","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"ORTHSEC","herb",4
"631","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"HIERSCO","herb",1
"632","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"ABIELAS","tree",29
"633","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"VALESIT","herb",2
"634","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"RHODALB","shrub",5
"635","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"TSUGHET","tree",3
"636","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"SPIRLUC","shrub",3
"637","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"SORBSCO","shrub",1
"638","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"EUCEENG","herb",3
"639","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"PEDIRAC","herb",1
"640","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"VACCSCO","shrub",30
"641","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"LONIUTA","shrub",3
"642","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"AMELALN","shrub",2
"643","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"PSEUMEN","tree",25
"644","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"ARNICOR","herb",1
"645","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"PINUCON","tree",3
"646","14-4317","BC Parks Manning TEM",2019-10-31,"GKH EAC",-120.7647095,49.04946899,1536,"GOODOBL","herb",1
"647","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"LOMAMAC","herb",0.5
"648","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"ERIOHER","herb",1
"649","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"ERIGCOM","herb",1
"650","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"SELASCO","herb",0.100000001
"651","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"POLEPUL","herb",0.5
"652","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"HEUCCYL","herb",1
"653","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"JUNICOM","shrub",2
"654","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"PACKCAN","herb",0.100000001
"655","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"SAXIAUS","herb",1
"656","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"PENSFRU","herb",2
"657","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"HIERSCO","herb",0.5
"658","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"SEDUDIV","herb",1
"659","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"PHLODIF","herb",0.5
"660","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"ARCTUVA","shrub",1
"661","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"SEDULAN","herb",2
"662","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"EREMCAP","herb",1
"663","14-4320","BC Parks Manning TEM",2019-10-31,"DSF EAC GH",-120.7710724,49.07690048,1815,"SILEINV","herb",0.100000001
"664","14-4386","BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",-120.7596817,49.10020828,2009,"SELASCO","herb",0.200000003
"665","14-4386","BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",-120.7596817,49.10020828,2009,"PEDIRAC","herb",0.100000001
"666","14-4386","BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",-120.7596817,49.10020828,2009,"SILEPAR","herb",0.5
