"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","2019Plot","ErrorPlot","WaypointNumber","Latitude","Longitude","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","Photo","RelocationConfidence","SiteNotes","CanopyCoverQ1","CanopyCoverQ2","CanopyCoverQ3","CanopyCoverQ4","AverageCanopyCover","Species","Latin_name","Functional_group","CoverAQ1","CoverAQ2","CoverAQ3","CoverAQ4","AverageCoverA","CoverB1Q1","CoverB1Q2","CoverB1Q3","CoverB1Q4","AverageCoverB1","CoverB2Q1","CoverB2Q2","CoverB2Q3","CoverB2Q4","AverageCoverB2","TotalBQ1","TotalBQ2","TotalBQ3","TotalBQ4","AverageTotalB","CoverCQ1","CoverCQ2","CoverCQ3","CoverCQ4","AverageCoverC","MossCoverQ1","MossCoverQ2","MossCoverQ3","MossCoverQ4","AverageMossCover","GrassCoverQ1","GrassCoverQ2","GrassCoverQ3","GrassCoverQ4","AverageGrassCover","VegNotes"
"997","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"POPUTRI","Populus trichocarpa","tree",0,0,NA,NA,0,0,0,NA,NA,0,0,0.8,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"998","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"CORNSER","Cornus sericea","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,6,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"999","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"RUBUPAR","Rubus parviflorus","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,NA,NA,9.5,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1000","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"RIBELAC","Ribes lacustre","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1001","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"LONIINV","Lonicera involucrata","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,1,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1002","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"VIBUEDU","Viburnum edule","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.5,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1003","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"AMELALN","Amelanchier alnifolia","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,NA,NA,0.9,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1004","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"ALNUINC","Alnus incana","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,1.5,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1005","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"ROSANUT","Rosa nutkana","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2.5,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1006","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"SALIX SP.","Salix spp.","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,1,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1007","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"SPIRLUC","Spiraea lucida","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA,0.15,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1008","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"VACCCAE","Vaccinium caespitosum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,0.1,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1009","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"RUBUSPE","Rubus spectabilis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,NA,NA,0.25,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1010","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"SORBSCO","Sorbus scopulina","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1011","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"SYMPALB","Symphoricarpos albus","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,0.15,NA,NA,NA,NA,NA,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1012","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,45,NA,NA,47.5,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1013","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"ACHIMIL","Achillea millefolium","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,NA,NA,0.25,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1014","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"MAIARAC","Maianthemum racemosum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4,NA,NA,0.7,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1015","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"GALIAPA","Galium aparine","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.2,NA,NA,0.45,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1016","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"LINNBOR","Linnaea borealis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.4,NA,NA,1.7,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1017","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"CORNCAN","Cornus canadensis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,NA,NA,0.6,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1018","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"CLINUNI","Clintonia uniflora","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.1,NA,NA,0.4,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1019","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"ANAPMAR","Anaphalis margaritacea","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,NA,NA,0.45,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1020","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"EQUIARV","Equisetum arvense","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.3,NA,NA,1.65,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1021","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"LILICOL","Lilium columbianum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA,0.05,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1022","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"VERAVIR","Veratrum viride","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,NA,NA,0.4,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1023","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"STRELAN","Streptopus lanceolatus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,0.1,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1024","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"OSMOPUR","Osmorhiza purpurea","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA,0.05,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1025","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"FRAGVIR","Fragaria virginiana","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1026","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"SILEMEN","Silene menziesii","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,NA,NA,0.3,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1027","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"ASTERACEAE SP.","Asteraceae spp.","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1028","14-4311",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","N",249,49.05761504,-120.726075,1130.973145,0,999,"LV","ST","Y","High","Relocation confidence High. Site/ area is post-burn from >2019. Evidence of the correct canopy composition in area. Entire meadows has been burned/ tons of evidence. Lat/long/elevation/shrub composition is matching. All trees have burned post-survey. Site is quite mesic and few years into post-fire succession/ regen. CHAMANG is dominating area. Fire estimated to be 1-5 years ago. Some shrub regrowth could be regrowth from existing/ pre-fire plants. Not alot of other notable colonization of plants.",0,0,NA,NA,0,"HIERALB","Hiracium albiflorum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,12,9,NA,NA,10.5,7,10,NA,NA,NA,NA
"1029","14-4311E",2025-08-07,"BC Parks Manning TEM",2019-10-31,"GH EAC MM","Y","Y",250,49.05797303,-120.725423,1128.22998,0,999,"LV","ST","Y","High","Relocation confidence: High. Located ~65m from original plot. Clearly post-survey fire has occurred here. Evidence of original tree canpoy recorded by surveyors standing in the plot/ fallen.",0,0,NA,NA,0,"ABIELAS","Abies lasiocarpa","tree",0,0,NA,NA,0,0,0,NA,NA,0,0,0.5,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,3,40,20,NA,NA,NA,NA
