"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","Cover","present","Functional_group"
"1025","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","RUBUPED",0,0,"herb"
"1026","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","SORBSCO",0,0,"shrub"
"1027","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","SORBSIT",0,0,"shrub"
"1028","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","SPIRLUC",0.075,1,"shrub"
"1029","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","THALOCC",0,0,"herb"
"1030","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","THUJPLI",16,1,"tree"
"1031","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","TIARTRI",0,0,"herb"
"1032","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","TSUGHET",69.5,1,"tree"
"1033","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","VACCMEM",6,1,"shrub"
"1034","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","VACCSCO",0,0,"shrub"
"1035","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","VALESIT",0,0,"herb"
"1036","12-1929","RCOBEC15",49.20000798,-120.998333,887.190186,2025,"MWR; SCS; HAK","High","VERAVIR",0,0,"herb"
"1037","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","ABIEAMA",0,0,"tree"
"1038","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","ABIELAS",9.5,1,"tree"
"1039","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","AMELALN",0,0,"shrub"
"1040","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","ARNILAT",5,1,"herb"
"1041","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","CHAMANG",0.15,1,"herb"
"1042","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","CHIMUMB",0,0,"shrub"
"1043","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","CLINUNI",0,0,"herb"
"1044","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","CORNCAN",0,0,"herb"
"1045","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","FRAGVIR",0,0,"herb"
"1046","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","GOODOBL",0,1,"herb"
"1047","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","HERAMAX",0,1,"herb"
"1048","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","LINNBOR",0,0,"shrub"
"1049","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","LONIUTA",0,0,"shrub"
"1050","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","LUPIARC",3,1,"herb"
"1051","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","ORTHSEC",0,1,"herb"
"1052","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PAXIMYR",0,0,"shrub"
"1053","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PHLODIF",0,0,"herb"
"1054","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PICEENG",10.5,1,"tree"
"1055","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PINUCON",0,0,"tree"
"1056","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PSEUMEN",0,0,"tree"
"1057","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","PYROASA",0,0,"herb"
"1058","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","RHODALB",0,0,"shrub"
"1059","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","RIBEACE",0,0,"shrub"
"1060","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","RIBELAC",0,0,"shrub"
"1061","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","RUBUPAR",0,0,"shrub"
"1062","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","RUBUPED",0,0,"herb"
"1063","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","SORBSCO",0,0,"shrub"
"1064","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","SORBSIT",0,0,"shrub"
"1065","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","SPIRLUC",0,0,"shrub"
"1066","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","THALOCC",3.5,1,"herb"
"1067","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","THUJPLI",0,0,"tree"
"1068","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","TIARTRI",0,0,"herb"
"1069","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","TSUGHET",0,0,"tree"
"1070","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","VACCMEM",0,0,"shrub"
"1071","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","VACCSCO",0.35,1,"shrub"
"1072","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","VALESIT",26,1,"herb"
"1073","12-2000","BC Parks Manning TEM",49.13547403,-120.763807,1956.121094,2025,"EAC HAK GH","High","VERAVIR",13,1,"herb"
"1074","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","ABIEAMA",0,0,"tree"
"1075","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","ABIELAS",0.25,1,"tree"
"1076","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","AMELALN",0.9,1,"shrub"
"1077","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","ARNILAT",0,0,"herb"
"1078","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","CHAMANG",47.5,1,"herb"
"1079","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","CHIMUMB",0,0,"shrub"
"1080","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","CLINUNI",0.4,1,"herb"
"1081","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","CORNCAN",0.6,1,"herb"
"1082","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","FRAGVIR",0,1,"herb"
"1083","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","GOODOBL",0,0,"herb"
"1084","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","HERAMAX",0,0,"herb"
"1085","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","LINNBOR",1.7,1,"shrub"
"1086","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","LONIUTA",0,0,"shrub"
"1087","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","LUPIARC",0,0,"herb"
"1088","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","ORTHSEC",0,0,"herb"
"1089","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PAXIMYR",0,0,"shrub"
"1090","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PHLODIF",0,0,"herb"
"1091","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PICEENG",0,0,"tree"
"1092","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PINUCON",0,0,"tree"
"1093","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PSEUMEN",0,0,"tree"
"1094","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","PYROASA",0,0,"herb"
"1095","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","RHODALB",0,0,"shrub"
"1096","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","RIBEACE",0,0,"shrub"
"1097","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","RIBELAC",1,1,"shrub"
"1098","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","RUBUPAR",9.5,1,"shrub"
"1099","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","RUBUPED",0,0,"herb"
"1100","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","SORBSCO",0,1,"shrub"
"1101","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","SORBSIT",0,0,"shrub"
"1102","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","SPIRLUC",0.15,1,"shrub"
"1103","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","THALOCC",0,0,"herb"
"1104","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","THUJPLI",0,0,"tree"
"1105","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","TIARTRI",0,0,"herb"
"1106","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","TSUGHET",0,0,"tree"
"1107","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","VACCMEM",0,0,"shrub"
"1108","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","VACCSCO",0,0,"shrub"
"1109","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","VALESIT",0,0,"herb"
"1110","14-4311","BC Parks Manning TEM",49.05761504,-120.726075,1130.973145,2025,"GH EAC MM","High","VERAVIR",0.4,1,"herb"
"1111","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","ABIEAMA",0.75,1,"tree"
"1112","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","ABIELAS",34.5,1,"tree"
"1113","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","AMELALN",0,0,"shrub"
"1114","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","ARNILAT",3,1,"herb"
"1115","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","CHAMANG",3.5,1,"herb"
"1116","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","CHIMUMB",0,0,"shrub"
"1117","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","CLINUNI",1.7,1,"herb"
"1118","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","CORNCAN",0,0,"herb"
"1119","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","FRAGVIR",0.3,1,"herb"
"1120","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","GOODOBL",0.15,1,"herb"
"1121","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","HERAMAX",1,1,"herb"
"1122","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","LINNBOR",0,0,"shrub"
"1123","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","LONIUTA",13,1,"shrub"
"1124","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","LUPIARC",0,0,"herb"
"1125","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","ORTHSEC",0.55,1,"herb"
"1126","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PAXIMYR",7,1,"shrub"
"1127","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PHLODIF",0,0,"herb"
"1128","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PICEENG",3,1,"tree"
"1129","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PINUCON",0,0,"tree"
"1130","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PSEUMEN",0,0,"tree"
"1131","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","PYROASA",0.85,1,"herb"
"1132","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","RHODALB",4.5,1,"shrub"
"1133","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","RIBEACE",0,0,"shrub"
"1134","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","RIBELAC",6.5,1,"shrub"
"1135","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","RUBUPAR",44,1,"shrub"
"1136","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","RUBUPED",5,1,"herb"
"1137","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","SORBSCO",0.25,1,"shrub"
"1138","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","SORBSIT",0.5,1,"shrub"
"1139","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","SPIRLUC",0,0,"shrub"
"1140","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","THALOCC",14,1,"herb"
"1141","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","THUJPLI",0,0,"tree"
"1142","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","TIARTRI",2,1,"herb"
"1143","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","TSUGHET",0,0,"tree"
"1144","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","VACCMEM",5.5,1,"shrub"
"1145","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","VACCSCO",1,1,"shrub"
"1146","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","VALESIT",29,1,"herb"
"1147","14-4316","BC Parks Manning TEM",49.03959,-120.764678,1546.151611,2025,"GKH EAC","High","VERAVIR",1.5,1,"herb"
"1148","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","ABIEAMA",1.5,1,"tree"
"1149","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","ABIELAS",27,1,"tree"
"1150","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","AMELALN",1.5,1,"shrub"
"1151","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","ARNILAT",0.5,1,"herb"
"1152","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","CHAMANG",0.1,1,"herb"
"1153","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","CHIMUMB",0.3,1,"shrub"
"1154","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","CLINUNI",0,0,"herb"
"1155","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","CORNCAN",0,0,"herb"
"1156","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","FRAGVIR",0,0,"herb"
"1157","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","GOODOBL",0.5,1,"herb"
"1158","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","HERAMAX",0,0,"herb"
"1159","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","LINNBOR",0,0,"shrub"
"1160","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","LONIUTA",1.5,1,"shrub"
"1161","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","LUPIARC",8.5,1,"herb"
"1162","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","ORTHSEC",2,1,"herb"
"1163","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PAXIMYR",17,1,"shrub"
"1164","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PHLODIF",0,0,"herb"
"1165","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PICEENG",7.5,1,"tree"
"1166","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PINUCON",0,0,"tree"
"1167","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PSEUMEN",3.5,1,"tree"
"1168","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","PYROASA",0,0,"herb"
"1169","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","RHODALB",1,1,"shrub"
"1170","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","RIBEACE",0,0,"shrub"
"1171","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","RIBELAC",0,0,"shrub"
"1172","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","RUBUPAR",0,0,"shrub"
"1173","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","RUBUPED",0,0,"herb"
"1174","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","SORBSCO",2.5,1,"shrub"
"1175","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","SORBSIT",0,0,"shrub"
"1176","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","SPIRLUC",4.75,1,"shrub"
"1177","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","THALOCC",0,0,"herb"
"1178","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","THUJPLI",0,0,"tree"
"1179","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","TIARTRI",0,0,"herb"
"1180","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","TSUGHET",3.5,1,"tree"
"1181","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","VACCMEM",11,1,"shrub"
"1182","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","VACCSCO",30,1,"shrub"
"1183","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","VALESIT",0.3,1,"herb"
"1184","14-4317","BC Parks Manning TEM",49.04947403,-120.764637,1554.978394,2025,"GKH EAC","High","VERAVIR",0,0,"herb"
"1185","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","ABIEAMA",0,0,"tree"
"1186","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","ABIELAS",0,0,"tree"
"1187","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","AMELALN",0,0,"shrub"
"1188","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","ARNILAT",0,0,"herb"
"1189","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","CHAMANG",0,0,"herb"
"1190","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","CHIMUMB",0,0,"shrub"
"1191","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","CLINUNI",0,0,"herb"
"1192","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","CORNCAN",0,0,"herb"
"1193","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","FRAGVIR",0,0,"herb"
"1194","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","GOODOBL",0,0,"herb"
"1195","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","HERAMAX",0,0,"herb"
"1196","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","LINNBOR",0,0,"shrub"
"1197","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","LONIUTA",0,0,"shrub"
"1198","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","LUPIARC",0,0,"herb"
"1199","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","ORTHSEC",0,0,"herb"
"1200","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PAXIMYR",0.25,1,"shrub"
"1201","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PHLODIF",0.65,1,"herb"
"1202","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PICEENG",0,0,"tree"
"1203","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PINUCON",0,0,"tree"
"1204","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PSEUMEN",0,0,"tree"
"1205","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","PYROASA",0,0,"herb"
"1206","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","RHODALB",0,0,"shrub"
"1207","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","RIBEACE",0,0,"shrub"
"1208","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","RIBELAC",0,0,"shrub"
"1209","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","RUBUPAR",0,0,"shrub"
"1210","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","RUBUPED",0,0,"herb"
"1211","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","SORBSCO",0,0,"shrub"
"1212","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","SORBSIT",0,0,"shrub"
"1213","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","SPIRLUC",0,1,"shrub"
"1214","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","THALOCC",0,0,"herb"
"1215","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","THUJPLI",0,0,"tree"
"1216","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","TIARTRI",0,0,"herb"
"1217","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","TSUGHET",0,0,"tree"
"1218","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","VACCMEM",0,0,"shrub"
"1219","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","VACCSCO",0,0,"shrub"
"1220","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","VALESIT",0,0,"herb"
"1221","14-4320","BC Parks Manning TEM",49.07690699,-120.771043,1819.606201,2025,"DSF EAC GH","High","VERAVIR",0,0,"herb"
"1222","14-4386","BC Parks Manning TEM",49.10004004,-120.759847,1994.03418,2025,"WHM EAC RJC BDH","Med-High","ABIEAMA",0,0,"tree"
"1223","14-4386","BC Parks Manning TEM",49.10004004,-120.759847,1994.03418,2025,"WHM EAC RJC BDH","Med-High","ABIELAS",7.5,1,"tree"
