PlotNumber,ProjectID,Date,Location,Longitude,Latitude,LocationAccuracy,Elevation,SlopeGradient,Aspect,MesoSlopePosition,SurfaceShape,SiteNotes,SoilNotes,StrataCoverTree,StrataCoverShrub,StrataCoverHerb,StrataCoverMoss,VegNotes,SpeciesListComplete,Species,CoverA1,CoverA2,CoverA3,TotalA,CoverB1,CoverB2,TotalB,CoverC,CoverD,CoverE,CoverF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,MONEUNI,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,CAREDIS,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,PLAGDEN,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,MAIARAC,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,RUBUPAR,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,TIARTRI2,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,ORTHSEC,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,GYMNDRY,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,ALNUINC,NA,NA,NA,NA,6,3,9,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,EQUIARV,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,LYCOANN,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,SORBSCO,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,LINNBOR,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,CORNCAN,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,LONIINV,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,MNIUM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,RIBELAC,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4313,BC Parks Manning TEM,2019-08-17,"Boyd Meadow Trail, Manning PP. Polygon 553 TEM",-120.7249908,49.05635833,10,1134,6,28,TO,ST,"Lots of beetle kill in A layer. Wood on surface of the ground from beetle kill. Adjacent to other units that are likely subirrigated (lots of Act adjacent). Very large Bl in plot, large Sx that were killed. Differentiate between 111 vs. Ws07  - veg works well for both, but more productive than what is expected from a swamp.",SL below water table but sample too small to determine mottles,35,44,75,45,Sx - lots of standing dead in the canopy - not recorded as % cover. Open tree canopy because of beetle kill. Lots of forbs under equis arv. Lots of litter. Act upslope on level areas above the site. Has been combined into a single polygon w/ subirrigated cottonwood stands/Sx/Bl,TRUE,AMELALN,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,SPIRLUC,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,CHIMUMB,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,PELTIGER,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,ABIEAMA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,GEOCLIV,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,HYLOSPL,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,MAIARAC,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,GOODOBL,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,VIOLA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,PLEUSCH,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,ORTHSEC,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,LINNBOR,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,ABIELAS,NA,12,8,20,NA,8,8,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,PSEUMEN1,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,RHODALB,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,TSUGHET,NA,NA,10,10,NA,2,2,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,PYROASA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,DIPHCOM,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-4314,BC Parks Manning TEM,2019-08-17,"Similkameen River / Boyd's Meadow Trail, Manning Provincial Park",-120.7267609,49.05464172,10,1135,3,999,LV,ST,"SNR B( C). Site series could also be 104 - veg mi w/ 104 veg, and edatopic grid/env could also work?). Beetle kill for lots of spruce in canopy, standing dead. Lots of litter. Keys out to SMR 5 b/c alluvial, but this site seems drier than that.",NA,42,60,50,90,"Pl dead in canopy. Large standing dead Sx. Nothing in A1 - Sx would have been in A1, A2, but present in B1, B2",TRUE,CALARUB,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
