"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","...1","Cover","present","Functional_group","YearsSinceStart"
"382","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","RUBUPED",594,9.25,1,"herb",49
"383","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","SORBSCO",591,0.25,1,"shrub",49
"384","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","SORBSIT",589,0.375,1,"shrub",49
"385","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","SPIRLUC",NA,0,0,"shrub",49
"386","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","TIARTRI",597,2,1,"herb",49
"387","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","TSUGHET",583,0.25,1,"tree",49
"388","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","VACCMEM",585,11.75,1,"shrub",49
"389","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","VACCSCO",NA,0,0,"shrub",49
"390","00NCe90","Manning Park Project 2025",49.06443497,-120.892217,1385.609375,2025,"CML RNW","High","VALESIT",595,2.25,1,"herb",49
"391","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","ABIEAMA",616,0.5,1,"tree",49
"392","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","ABIELAS",612,37.75,1,"tree",49
"393","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","AMELALN",623,1.625,1,"shrub",49
"394","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","ARNILAT",NA,0,0,"herb",49
"395","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","CHAMANG",636,0.15,1,"herb",49
"396","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","CHIMUMB",630,0.675,1,"shrub",49
"397","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","CLINUNI",626,4.65,1,"herb",49
"398","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","CORNCAN",635,1.5,1,"herb",49
"399","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","GOODOBL",638,0.075,1,"herb",49
"400","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","LONIUTA",619,2.5,1,"shrub",49
"401","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","LUPIARC",629,1.1,1,"herb",49
"402","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","ORTHSEC",631,0.225,1,"herb",49
"403","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","PAXIMYR",622,14,1,"shrub",49
"404","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","PICEENG",611,12.375,1,"tree",49
"405","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","PINUCON",614,4,1,"tree",49
"406","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","PSEUMEN",NA,0,0,"tree",49
"407","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","PYROASA",NA,0,0,"herb",49
"408","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","RHODALB",621,1.75,1,"shrub",49
"409","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","RIBEACE",NA,0,0,"shrub",49
"410","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","RIBELAC",NA,0,0,"shrub",49
"411","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","RUBUPAR",625,0.075,1,"shrub",49
"412","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","RUBUPED",633,0.125,1,"herb",49
"413","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","SORBSCO",624,0.3,1,"shrub",49
"414","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","SORBSIT",NA,0,0,"shrub",49
"415","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","SPIRLUC",620,3.25,1,"shrub",49
"416","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","TIARTRI",NA,0,0,"herb",49
"417","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","TSUGHET",613,2.75,1,"tree",49
"418","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","VACCMEM",618,12.5,1,"shrub",49
"419","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","VACCSCO",617,17.75,1,"shrub",49
"420","00NCe91","Manning Park Project 2025",49.11670502,-120.865515,1343.834229,2025,"CML RNW","Med-High","VALESIT",NA,0,0,"herb",49
"421","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","ABIEAMA",NA,0,0,"tree",49
"422","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","ABIELAS",640,15.1,1,"tree",49
"423","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","AMELALN",645,12.5,1,"shrub",49
"424","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","ARNILAT",NA,0,0,"herb",49
"425","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","CHAMANG",NA,0,0,"herb",49
"426","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","CHIMUMB",NA,0,0,"shrub",49
"427","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","CLINUNI",NA,0,0,"herb",49
"428","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","CORNCAN",NA,0,0,"herb",49
"429","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","GOODOBL",NA,0,0,"herb",49
"430","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","LONIUTA",647,3,1,"shrub",49
"431","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","LUPIARC",655,0.2,1,"herb",49
"432","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","ORTHSEC",NA,0,0,"herb",49
"433","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","PAXIMYR",644,16,1,"shrub",49
"434","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","PICEENG",NA,0,0,"tree",49
"435","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","PINUCON",641,0.25,1,"tree",49
"436","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","PSEUMEN",639,0.125,1,"tree",49
"437","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","PYROASA",NA,0,0,"herb",49
"438","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","RHODALB",NA,0,0,"shrub",49
"439","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","RIBEACE",NA,0,0,"shrub",49
"440","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","RIBELAC",651,0.5,1,"shrub",49
"441","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","RUBUPAR",NA,0,0,"shrub",49
"442","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","RUBUPED",NA,0,0,"herb",49
"443","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","SORBSCO",648,3.625,1,"shrub",49
"444","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","SORBSIT",NA,0,0,"shrub",49
"445","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","SPIRLUC",646,3.75,1,"shrub",49
"446","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","TIARTRI",NA,0,0,"herb",49
"447","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","TSUGHET",NA,0,0,"tree",49
"448","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","VACCMEM",643,1.25,1,"shrub",49
"449","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","VACCSCO",642,10,1,"shrub",49
"450","00NCe92","Manning Park Project 2025",49.12254302,-120.867489,1591.405518,2025,"CML RNW","Med","VALESIT",NA,0,0,"herb",49
"451","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","ABIEAMA",667,3.25,1,"tree",49
"452","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","ABIELAS",666,19,1,"tree",49
"453","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","AMELALN",NA,0,0,"shrub",49
"454","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","ARNILAT",679,1.325,1,"herb",49
"455","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","CHAMANG",683,0.3,1,"herb",49
"456","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","CHIMUMB",NA,0,0,"shrub",49
"457","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","CLINUNI",NA,0,0,"herb",49
"458","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","CORNCAN",NA,0,0,"herb",49
"459","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","GOODOBL",NA,0,0,"herb",49
"460","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","LONIUTA",NA,0,0,"shrub",49
"461","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","LUPIARC",697,0.025,1,"herb",49
"462","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","ORTHSEC",690,0.35,1,"herb",49
"463","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","PAXIMYR",674,0.5,1,"shrub",49
"464","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","PICEENG",665,8,1,"tree",49
"465","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","PINUCON",NA,0,0,"tree",49
"466","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","PSEUMEN",NA,0,0,"tree",49
"467","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","PYROASA",689,0.025,1,"herb",49
"468","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","RHODALB",672,7.5,1,"shrub",49
"469","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","RIBEACE",670,3.35,1,"shrub",49
"470","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","RIBELAC",668,3,1,"shrub",49
"471","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","RUBUPAR",NA,0,0,"shrub",49
"472","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","RUBUPED",686,3.5,1,"herb",49
"473","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","SORBSCO",675,0.05,1,"shrub",49
"474","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","SORBSIT",671,3.05,1,"shrub",49
"475","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","SPIRLUC",NA,0,0,"shrub",49
"476","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","TIARTRI",687,2.2,1,"herb",49
"477","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","TSUGHET",NA,0,0,"tree",49
"478","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","VACCMEM",669,14.25,1,"shrub",49
"479","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","VACCSCO",673,1.25,1,"shrub",49
"480","00NCe93","Manning Park Project 2025",49.13834701,-120.848422,1521.86377,2025,"CML RNW","High","VALESIT",676,10.75,1,"herb",49
"481","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","ABIEAMA",NA,0,0,"tree",49
"482","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","ABIELAS",699,27,1,"tree",49
"483","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","AMELALN",NA,0,0,"shrub",49
"484","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","ARNILAT",713,3.75,1,"herb",49
"485","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","CHAMANG",719,1.425,1,"herb",49
"486","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","CHIMUMB",NA,0,0,"shrub",49
"487","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","CLINUNI",NA,0,0,"herb",49
"488","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","CORNCAN",NA,0,0,"herb",49
"489","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","GOODOBL",725,0.15,1,"herb",49
"490","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","LONIUTA",707,2.25,1,"shrub",49
"491","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","LUPIARC",733,0.4,1,"herb",49
"492","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","ORTHSEC",716,1.575,1,"herb",49
"493","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","PAXIMYR",708,1.35,1,"shrub",49
"494","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","PICEENG",698,46,1,"tree",49
"495","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","PINUCON",701,1.5,1,"tree",49
"496","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","PSEUMEN",NA,0,0,"tree",49
"497","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","PYROASA",728,0.275,1,"herb",49
"498","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","RHODALB",702,5.75,1,"shrub",49
"499","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","RIBEACE",NA,0,0,"shrub",49
"500","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","RIBELAC",705,4.75,1,"shrub",49
"501","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","RUBUPAR",NA,0,0,"shrub",49
"502","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","RUBUPED",715,8.5,1,"herb",49
"503","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","SORBSCO",NA,0,0,"shrub",49
"504","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","SORBSIT",709,0.175,1,"shrub",49
"505","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","SPIRLUC",710,0.25,1,"shrub",49
"506","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","TIARTRI",724,0.675,1,"herb",49
"507","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","TSUGHET",700,0.05,1,"tree",49
"508","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","VACCMEM",703,1.2,1,"shrub",49
"509","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","VACCSCO",704,3.4,1,"shrub",49
"510","00NCe94","Manning Park Project 2025",49.14210998,-120.845448,1412.704102,2025,"CML RNW","Med","VALESIT",712,14.75,1,"herb",49
"511","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","ABIEAMA",NA,0,0,"tree",49
"512","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","ABIELAS",740,6.1,1,"tree",49
"513","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","AMELALN",NA,0,0,"shrub",49
"514","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","ARNILAT",754,3,1,"herb",49
"515","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","CHAMANG",NA,0,0,"herb",49
"516","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","CHIMUMB",759,0.05,1,"shrub",49
"517","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","CLINUNI",749,2.525,1,"herb",49
"518","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","CORNCAN",760,0.925,1,"herb",49
"519","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","GOODOBL",752,0.375,1,"herb",49
"520","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","LONIUTA",747,0.325,1,"shrub",49
"521","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","LUPIARC",NA,0,0,"herb",49
"522","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","ORTHSEC",751,3.25,1,"herb",49
"523","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","PAXIMYR",741,12.75,1,"shrub",49
"524","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","PICEENG",739,23.25,1,"tree",49
"525","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","PINUCON",NA,0,0,"tree",49
"526","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","PSEUMEN",NA,0,0,"tree",49
"527","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","PYROASA",750,1.7,1,"herb",49
"528","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","RHODALB",746,2.15,1,"shrub",49
"529","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","RIBEACE",NA,0,0,"shrub",49
"530","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","RIBELAC",744,0.55,1,"shrub",49
"531","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","RUBUPAR",NA,0,0,"shrub",49
"532","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","RUBUPED",753,1.6,1,"herb",49
"533","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","SORBSCO",743,0.375,1,"shrub",49
"534","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","SORBSIT",NA,0,0,"shrub",49
"535","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","SPIRLUC",748,0.3,1,"shrub",49
"536","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","TIARTRI",756,0.775,1,"herb",49
"537","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","TSUGHET",NA,0,0,"tree",49
"538","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","VACCMEM",742,6,1,"shrub",49
"539","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","VACCSCO",745,1.45,1,"shrub",49
"540","00NCe95","Manning Park Project 2025",49.12581003,-120.83655,1408.897095,2025,"CML RNW","Med-High","VALESIT",755,2.25,1,"herb",49
"541","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","ABIEAMA",NA,0,0,"tree",49
"542","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","ABIELAS",NA,0,0,"tree",49
"543","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","AMELALN",11,3.425,1,"shrub",49
"544","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","ARNILAT",31,0.125,1,"herb",49
"545","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","CHAMANG",NA,0,0,"herb",49
"546","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","CHIMUMB",34,0.675,1,"shrub",49
"547","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","CLINUNI",22,12.75,1,"herb",49
"548","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","CORNCAN",NA,0,0,"herb",49
"549","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","GOODOBL",35,0.525,1,"herb",49
"550","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","LONIUTA",NA,0,0,"shrub",49
"551","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","LUPIARC",NA,0,0,"herb",49
"552","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","ORTHSEC",39,0.275,1,"herb",49
"553","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","PAXIMYR",14,0.125,1,"shrub",49
"554","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","PICEENG",NA,0,0,"tree",49
"555","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","PINUCON",NA,0,0,"tree",49
"556","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","PSEUMEN",1,12.25,1,"tree",49
"557","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","PYROASA",37,1.1,1,"herb",49
"558","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","RHODALB",21,0.075,1,"shrub",49
"559","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","RIBEACE",NA,0,0,"shrub",49
"560","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","RIBELAC",7,1.45,1,"shrub",49
"561","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","RUBUPAR",15,0.325,1,"shrub",49
"562","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","RUBUPED",32,0.675,1,"herb",49
"563","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","SORBSCO",17,1.5,1,"shrub",49
"564","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","SORBSIT",NA,0,0,"shrub",49
"565","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","SPIRLUC",NA,0,0,"shrub",49
"566","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","TIARTRI",26,4.9,1,"herb",49
"567","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","TSUGHET",3,12.375,1,"tree",49
"568","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","VACCMEM",18,0.5,1,"shrub",49
"569","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","VACCSCO",NA,0,0,"shrub",49
"570","35079","Manning Park Project 2025",49.21568801,-121.026143,736.891357,2025,"CML RNW","Med-High","VALESIT",NA,0,0,"herb",49
"571","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","ABIEAMA",47,0.25,1,"tree",49
"572","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","ABIELAS",44,7.125,1,"tree",49
"573","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","AMELALN",53,0.475,1,"shrub",49
"574","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","ARNILAT",70,0.025,1,"herb",49
